id_image,date_image,ndvi_value,evi_value,savitzky_golay,timestamps
20230105T164659_20230105T164700_T15SYV,2023-01-05,0.23177057427424616,2.784719614865932,0.21687364381010296,2023-01-05
,,0.2269598999433844,2.781236984386826,0.2211699373951057,2023-01-06
,,0.22214922561252262,2.7777543539077203,0.22546623098010846,2023-01-07
,,0.21733855128166085,2.774271723428615,0.22976252456511123,2023-01-08
,,0.21252787695079908,2.770789092949509,0.23405881815011398,2023-01-09
20230110T164651_20230110T164811_T15SYV,2023-01-10,0.2077172026199373,2.7673064624704033,0.23835511173511673,2023-01-10
,,0.2145916286244966,2.773739887256847,0.23859552700450404,2023-01-11
,,0.2214660546290559,2.7801733120432908,0.23883594227389132,2023-01-12
,,0.22834048063361517,2.7866067368297345,0.23907635754327863,2023-01-13
,,0.23521490663817446,2.793040161616178,0.23931677281266592,2023-01-14
20230115T164629_20230115T164631_T15SYV,2023-01-15,0.24208933264273375,2.799473586402622,0.23955718808205323,2023-01-15
,,0.24321978395789062,2.795713274973443,0.23474240439309393,2023-01-16
,,0.2443502352730475,2.7919529635442633,0.22992762070413464,2023-01-17
,,0.24548068658820438,2.788192652115084,0.22511283701517532,2023-01-18
,,0.24661113790336125,2.7844323406859046,0.22029805332621602,2023-01-19
20230120T164611_20230120T164959_T15SYV,2023-01-20,0.24774158921851813,2.7806720292567255,0.21548326963725672,2023-01-20
,,0.24370802394581445,2.790855392204402,0.21601301267153344,2023-01-21
,,0.2396744586731108,2.801038755152078,0.2165427557058102,2023-01-22
,,0.23564089340040711,2.8112221180997543,0.2170724987400869,2023-01-23
,,0.23160732812770346,2.8214054810474303,0.21760224177436366,2023-01-24
,,0.22757376285499978,2.8315888439951067,0.21813198480864038,2023-01-25
,,0.22354019758229612,2.8417722069427827,0.21866172784291713,2023-01-26
,,0.21950663230959244,2.851955569890459,0.21919147087719384,2023-01-27
,,0.2154730670368888,2.862138932838135,0.2197212139114706,2023-01-28
,,0.2114395017641851,2.8723222957858114,0.2202509569457473,2023-01-29
,,0.20740593649148142,2.8825056587334874,0.22078069998002403,2023-01-30
,,0.20337237121877777,2.892689021681164,0.22131044301430078,2023-01-31
,,0.1993388059460741,2.9028723846288402,0.2218401860485775,2023-02-01
,,0.19530524067337043,2.913055747576516,0.22236992908285425,2023-02-02
,,0.19127167540066675,2.9232391105241926,0.22289967211713096,2023-02-03
,,0.1872381101279631,2.9334224734718686,0.2234294151514077,2023-02-04
,,0.18320454485525942,2.943605836419545,0.22395915818568443,2023-02-05
,,0.17917097958255573,2.953789199367221,0.22448890121996118,2023-02-06
,,0.17513741430985208,2.9639725623148974,0.2250186442542379,2023-02-07
,,0.17110384903714843,2.9741559252625733,0.22554838728851465,2023-02-08
20230209T164431_20230209T165046_T15SYV,2023-02-09,0.16707028376444474,2.9843392882102497,0.22607813032279137,2023-02-09
,,0.17044247278032484,2.9811371825129895,0.22729273411087605,2023-02-10
,,0.17381466179620497,2.9779350768157298,0.22850733789896077,2023-02-11
,,0.17718685081208507,2.9747329711184696,0.22972194168704546,2023-02-12
,,0.18055903982796517,2.9715308654212094,0.23093654547513018,2023-02-13
,,0.1839312288438453,2.9683287597239496,0.23215114926321487,2023-02-14
