Date,Value,Phenologic
2023-04-20,0.1749631549455323,vos_start
2023-12-06,0.1324453808230195,vos_end
2023-06-24,0.9237609081540878,pos
2023-05-29,0.38068693738130877,bos_der
2023-08-25,0.6899901808433911,eos_der
2023-09-30,0.292798570315105,bos_abs
2023-05-27,0.2990887438925472,eos_abs
,230.0,Days between vos_end and vos_start
,126.0,Days between bos_abs and eos_abs
,0.6309623378389828,NDVI difference between bos_abs and pos
,98.0,Days difference between bos_abs and pos
,163.0,Days difference between vos_start and bos_abs
,0.11783541536957268,NDVI difference between vos_start and bos_abs
,193.0,Days difference between vos_end and eos_abs
,0.6246721642615407,NDVI difference between eos_abs and pos
,28.0,Days difference between eos_abs and pos
,0.1666433630695277,NDVI difference between eos_abs and vos_end
,19.0,Count 85% percentiles days between bos_abs and eos_abs
