id_image,date_image,ndvi_value,evi_value,savitzky_golay,timestamps
20230105T164659_20230105T164700_T15SYV,2023-01-05,0.2546315242116878,2.760996583760706,0.25789107871270855,2023-01-05
,,0.26061150247720144,2.7702981619425433,0.26233942457003173,2023-01-06
,,0.2665914807427151,2.7795997401243806,0.2667877704273549,2023-01-07
,,0.2725714590082287,2.7889013183062175,0.27123611628467814,2023-01-08
,,0.2785514372737424,2.7982028964880548,0.2756844621420013,2023-01-09
20230110T164651_20230110T164811_T15SYV,2023-01-10,0.28453141553925604,2.807504474669892,0.2801328079993245,2023-01-10
,,0.290756033238137,2.813547711349403,0.28596484632892555,2023-01-11
,,0.29698065093701786,2.8195909480289143,0.2917968846585266,2023-01-12
,,0.3032052686358988,2.8256341847084254,0.2976289229881277,2023-01-13
,,0.3094298863347797,2.8316774213879365,0.30346096131772876,2023-01-14
20230115T164629_20230115T164631_T15SYV,2023-01-15,0.31565450403366063,2.8377206580674477,0.3092929996473298,2023-01-15
,,0.319021811280599,2.833501499833627,0.31756898028125213,2023-01-16
,,0.32238911852753727,2.8292823415998063,0.3258449609151744,2023-01-17
,,0.3257564257744756,2.8250631833659856,0.3341209415490967,2023-01-18
,,0.3291237330214139,2.820844025132165,0.342396922183019,2023-01-19
20230120T164611_20230120T164959_T15SYV,2023-01-20,0.33249104026835224,2.8166248668983442,0.3506729028169413,2023-01-20
,,0.3355539295544666,2.8159381659861387,0.3520555878223197,2023-01-21
,,0.338616818840581,2.815251465073933,0.35343827282769813,2023-01-22
,,0.3416797081266953,2.8145647641617275,0.35482095783307654,2023-01-23
,,0.34474259741280966,2.813878063249522,0.35620364283845496,2023-01-24
,,0.347805486698924,2.8131913623373164,0.3575863278438334,2023-01-25
,,0.3508683759850384,2.8125046614251112,0.3589690128492118,2023-01-26
,,0.35393126527115276,2.8118179605129057,0.3603516978545902,2023-01-27
,,0.3569941545572671,2.8111312596007,0.3617343828599686,2023-01-28
,,0.36005704384338144,2.8104445586884945,0.36311706786534703,2023-01-29
,,0.3631199331294958,2.809757857776289,0.36449975287072545,2023-01-30
,,0.3661828224156102,2.8090711568640834,0.36588243787610386,2023-01-31
,,0.3692457117017245,2.808384455951878,0.3672651228814823,2023-02-01
,,0.37230860098783886,2.8076977550396722,0.3686478078868607,2023-02-02
,,0.3753714902739532,2.8070110541274667,0.3700304928922391,2023-02-03
,,0.3784343795600676,2.8063243532152615,0.3714131778976175,2023-02-04
,,0.38149726884618196,2.805637652303056,0.37279586290299593,2023-02-05
,,0.38456015813229627,2.8049509513908504,0.37417854790837435,2023-02-06
,,0.38762304741841064,2.804264250478645,0.37556123291375276,2023-02-07
,,0.390685936704525,2.8035775495664392,0.3769439179191312,2023-02-08
