id_image,date_image,ndvi_value,evi_value,savitzky_golay,timestamps
20230105T164659_20230105T164700_T15SYV,2023-01-05,0.154193709081992,2.709555917895894,0.15532997713841865,2023-01-05
,,0.1480697929815304,2.7025127000993807,0.15010727436963936,2023-01-06
,,0.14194587688106877,2.695469482302867,0.14488457160086007,2023-01-07
,,0.13582196078060715,2.688426264506354,0.13966186883208076,2023-01-08
,,0.12969804468014554,2.6813830467098403,0.13443916606330147,2023-01-09
20230110T164651_20230110T164811_T15SYV,2023-01-10,0.12357412857968393,2.674339828913327,0.1292164632945222,2023-01-10
,,0.12890131337454092,2.6808217945928496,0.12866625864979658,2023-01-11
,,0.13422849816939791,2.687303760272372,0.12811605400507098,2023-01-12
,,0.1395556829642549,2.693785725951895,0.12756584936034537,2023-01-13
,,0.14488286775911188,2.7002676916314177,0.12701564471561977,2023-01-14
20230115T164629_20230115T164631_T15SYV,2023-01-15,0.15021005255396888,2.70674965731094,0.12646544007089416,2023-01-15
,,0.14437999381749647,2.6963271464695984,0.130786986035793,2023-01-16
,,0.13854993508102406,2.6859046356282565,0.13510853200069184,2023-01-17
,,0.13271987634455165,2.6754821247869147,0.1394300779655907,2023-01-18
,,0.12688981760807924,2.665059613945573,0.14375162393048954,2023-01-19
20230120T164611_20230120T164959_T15SYV,2023-01-20,0.12105975887160682,2.654637103104231,0.14807316989538838,2023-01-20
,,0.12501187114645457,2.658739879252889,0.150172329558535,2023-01-21
,,0.12896398342130233,2.6628426554015467,0.15227148922168157,2023-01-22
,,0.13291609569615007,2.6669454315502046,0.15437064888482815,2023-01-23
,,0.13686820797099783,2.6710482076988624,0.15646980854797476,2023-01-24
,,0.14082032024584556,2.6751509838475203,0.15856896821112137,2023-01-25
,,0.14477243252069333,2.679253759996178,0.16066812787426796,2023-01-26
,,0.1487245447955411,2.683356536144836,0.16276728753741454,2023-01-27
,,0.15267665707038883,2.6874593122934938,0.16486644720056115,2023-01-28
,,0.15662876934523656,2.6915620884421516,0.16696560686370776,2023-01-29
,,0.16058088162008433,2.6956648645908095,0.16906476652685434,2023-01-30
,,0.1645329938949321,2.6997676407394673,0.17116392619000093,2023-01-31
,,0.16848510616977982,2.703870416888125,0.17326308585314754,2023-02-01
,,0.1724372184446276,2.707973193036783,0.17536224551629415,2023-02-02
,,0.17638933071947532,2.712075969185441,0.17746140517944073,2023-02-03
,,0.1803414429943231,2.7161787453340986,0.1795605648425873,2023-02-04
,,0.18429355526917085,2.7202815214827565,0.18165972450573392,2023-02-05
,,0.18824566754401859,2.7243842976314143,0.18375888416888053,2023-02-06
,,0.19219777981886632,2.728487073780072,0.18585804383202711,2023-02-07
,,0.19614989209371408,2.73258984992873,0.1879572034951737,2023-02-08
20230209T164431_20230209T165046_T15SYV,2023-02-09,0.20010200436856185,2.736692626077388,0.1900563631583203,2023-02-09
,,0.2009032728034089,2.7378507329651445,0.19092909123772941,2023-02-10
,,0.20170454123825596,2.739008839852901,0.19180181931713852,2023-02-11
,,0.202505809673103,2.740166946740658,0.19267454739654763,2023-02-12
,,0.20330707810795004,2.741325053628415,0.19354727547595674,2023-02-13
,,0.20410834654279708,2.7424831605161715,0.19442000355536584,2023-02-14
,,0.20490961497764415,2.743641267403928,0.19529273163477495,2023-02-15
,,0.2057108834124912,2.744799374291685,0.19616545971418406,2023-02-16
,,0.20651215184733823,2.745957481179442,0.1970381877935932,2023-02-17
,,0.20731342028218527,2.7471155880671985,0.1979109158730023,2023-02-18
,,0.20811468871703234,2.748273694954955,0.1987836439524114,2023-02-19
,,0.20891595715187938,2.7494318018427117,0.19965637203182052,2023-02-20
,,0.20971722558672642,2.750589908730469,0.20052910011122962,2023-02-21
,,0.21051849402157347,2.7517480156182255,0.20140182819063873,2023-02-22
,,0.21131976245642053,2.752906122505982,0.20227455627004784,2023-02-23
,,0.21212103089126758,2.7540642293937387,0.20314728434945695,2023-02-24
,,0.21292229932611462,2.755222336281496,0.20402001242886605,2023-02-25
,,0.21372356776096169,2.7563804431692525,0.20489274050827516,2023-02-26
,,0.21452483619580873,2.757538550057009,0.20576546858768427,2023-02-27
,,0.21532610463065577,2.7586966569447657,0.20663819666709338,2023-02-28
,,0.2161273730655028,2.7598547638325224,0.20751092474650248,2023-03-01
,,0.21692864150034988,2.7610128707202795,0.2083836528259116,2023-03-02
,,0.21772990993519692,2.762170977608036,0.20925638090532073,2023-03-03
,,0.21853117837004396,2.7633290844957927,0.2101291089847298,2023-03-04
,,0.219332446804891,2.7644871913835494,0.21100183706413894,2023-03-05
,,0.22013371523973807,2.7656452982713065,0.21187456514354805,2023-03-06
,,0.2209349836745851,2.766803405159063,0.21274729322295716,2023-03-07
,,0.22173625210943215,2.7679615120468197,0.21362002130236626,2023-03-08
,,0.22253752054427922,2.7691196189345764,0.21449274938177537,2023-03-09
,,0.22333878897912626,2.770277725822333,0.21536547746118448,2023-03-10
,,0.2241400574139733,2.77143583271009,0.2162382055405936,2023-03-11
,,0.22494132584882034,2.7725939395978467,0.2171109336200027,2023-03-12
,,0.22574259428366739,2.7737520464856034,0.2179836616994118,2023-03-13
,,0.22654386271851445,2.77491015337336,0.2188563897788209,2023-03-14
,,0.2273451311533615,2.776068260261117,0.21972911785823002,2023-03-15
,,0.22814639958820854,2.7772263671488737,0.22060184593763912,2023-03-16
,,0.2289476680230556,2.7783844740366304,0.22147457401704823,2023-03-17
,,0.22974893645790265,2.779542580924387,0.22234730209645737,2023-03-18
,,0.2305502048927497,2.7807006878121436,0.22322003017586645,2023-03-19
,,0.23135147332759673,2.7818587946999007,0.22409275825527558,2023-03-20
,,0.23215274176244377,2.7830169015876574,0.2249654863346847,2023-03-21
,,0.23295401019729084,2.784175008475414,0.2258382144140938,2023-03-22
,,0.23375527863213788,2.7853331153631706,0.2267109424935029,2023-03-23
,,0.23455654706698492,2.7864912222509277,0.227583670572912,2023-03-24
,,0.235357815501832,2.7876493291386844,0.22845639865232112,2023-03-25
20230326T163839_20230326T164123_T15SYV,2023-03-26,0.23615908393667903,2.788807436026441,0.22932912673173023,2023-03-26
