Date,Value,Phenologic
2023-05-25,0.18707183044182896,vos_start
2023-09-07,0.2582704101016771,vos_end
2023-07-24,0.772524068696866,pos
2023-06-11,0.40707746278503754,bos_der
2023-07-26,0.7119447119669776,eos_der
2023-08-22,0.2892990370982346,bos_abs
2023-06-07,0.3011121918255497,eos_abs
,105.0,Days between vos_end and vos_start
,76.0,Days between bos_abs and eos_abs
,0.48322503159863134,NDVI difference between bos_abs and pos
,29.0,Days difference between bos_abs and pos
,89.0,Days difference between vos_start and bos_abs
,0.10222720665640567,NDVI difference between vos_start and bos_abs
,92.0,Days difference between vos_end and eos_abs
,0.47141187687131625,NDVI difference between eos_abs and pos
,47.0,Days difference between eos_abs and pos
,0.042841781723872596,NDVI difference between eos_abs and vos_end
,12.0,Count 85% percentiles days between bos_abs and eos_abs
