id_image,date_image,ndvi_value,evi_value,savitzky_golay,timestamps
20230105T164659_20230105T164700_T15SYV,2023-01-05,0.22743954979167838,2.816308156171286,0.2127815705608329,2023-01-05
,,0.219081464489736,2.8062540810029564,0.21293778661832277,2023-01-06
,,0.21072337918779363,2.796200005834627,0.2130940026758126,2023-01-07
,,0.20236529388585128,2.786145930666297,0.21325021873330247,2023-01-08
,,0.1940072085839089,2.776091855497967,0.2134064347907923,2023-01-09
20230110T164651_20230110T164811_T15SYV,2023-01-10,0.18564912328196653,2.7660377803296377,0.21356265084828216,2023-01-10
,,0.18890399283580064,2.7699422511333056,0.21207627342607804,2023-01-11
,,0.19215886238963475,2.7738467219369736,0.21058989600387393,2023-01-12
,,0.19541373194346887,2.7777511927406415,0.2091035185816698,2023-01-13
,,0.19866860149730298,2.7816556635443095,0.2076171411594657,2023-01-14
20230115T164629_20230115T164631_T15SYV,2023-01-15,0.2019234710511371,2.7855601343479774,0.20613076373726158,2023-01-15
,,0.20634060891602693,2.785306627027217,0.20421087286145334,2023-01-16
,,0.21075774678091677,2.7850531197064567,0.2022909819856451,2023-01-17
,,0.21517488464580664,2.7847996123856964,0.2003710911098369,2023-01-18
,,0.21959202251069648,2.784546105064936,0.19845120023402865,2023-01-19
20230120T164611_20230120T164959_T15SYV,2023-01-20,0.22400916037558632,2.7842925977441757,0.1965313093582204,2023-01-20
,,0.2203370862164865,2.783793903583383,0.19603474991948214,2023-01-21
,,0.21666501205738672,2.7832952094225902,0.1955381904807439,2023-01-22
,,0.2129929378982869,2.7827965152617975,0.19504163104200561,2023-01-23
,,0.2093208637391871,2.7822978211010048,0.19454507160326734,2023-01-24
,,0.2056487895800873,2.781799126940212,0.1940485121645291,2023-01-25
,,0.2019767154209875,2.7813004327794193,0.19355195272579082,2023-01-26
,,0.19830464126188768,2.7808017386186266,0.19305539328705254,2023-01-27
,,0.1946325671027879,2.780303044457834,0.1925588338483143,2023-01-28
,,0.19096049294368808,2.779804350297041,0.19206227440957602,2023-01-29
,,0.1872884187845883,2.7793056561362484,0.19156571497083774,2023-01-30
,,0.18361634462548848,2.778806961975455,0.1910691555320995,2023-01-31
