Date,Value,Phenologic
2023-04-20,0.17132575580504933,vos_start
2023-10-17,0.12855541065628862,vos_end
2023-07-29,0.8806285199577347,pos
2023-06-27,0.6718077090634775,bos_der
2023-08-25,0.742882346510541,eos_der
2023-06-04,0.3022489979082652,bos_abs
2023-06-03,0.29989411911298536,eos_abs
,180.0,Days between vos_end and vos_start
,1.0,Days between bos_abs and eos_abs
,0.5783795220494695,NDVI difference between bos_abs and pos
,-55.0,Days difference between bos_abs and pos
,45.0,Days difference between vos_start and bos_abs
,0.13092324210321588,NDVI difference between vos_start and bos_abs
,136.0,Days difference between vos_end and eos_abs
,0.5807344008447494,NDVI difference between eos_abs and pos
,56.0,Days difference between eos_abs and pos
,0.17133870845669674,NDVI difference between eos_abs and vos_end
,1.0,Count 85% percentiles days between bos_abs and eos_abs
