id_image,date_image,ndvi_value,evi_value,savitzky_golay,timestamps
20230105T164659_20230105T164700_T15SYV,2023-01-05,0.2443307222540515,2.824319482195227,0.24300018521212363,2023-01-05
,,0.2398098568242341,2.817942049229444,0.2400904321409957,2023-01-06
,,0.23528899139441672,2.811564616263661,0.23718067906986778,2023-01-07
,,0.23076812596459934,2.8051871832978788,0.23427092599873983,2023-01-08
,,0.22624726053478195,2.798809750332096,0.2313611729276119,2023-01-09
20230110T164651_20230110T164811_T15SYV,2023-01-10,0.22172639510496456,2.792432317366313,0.22845141985648398,2023-01-10
,,0.22712182539848264,2.7973767143426915,0.23006347479909986,2023-01-11
,,0.23251725569200068,2.8023211113190696,0.23167552974171576,2023-01-12
,,0.23791268598551876,2.807265508295448,0.23328758468433164,2023-01-13
,,0.2433081162790368,2.812209905271826,0.23489963962694754,2023-01-14
20230115T164629_20230115T164631_T15SYV,2023-01-15,0.2487035465725549,2.8171543022482046,0.23651169456956342,2023-01-15
,,0.2504928835444892,2.8140158752821254,0.24596121110282926,2023-01-16
,,0.25228222051642346,2.8108774483160457,0.2554107276360951,2023-01-17
,,0.2540715574883578,2.8077390213499664,0.264860244169361,2023-01-18
,,0.2558608944602921,2.8046005943838868,0.2743097607026268,2023-01-19
20230120T164611_20230120T164959_T15SYV,2023-01-20,0.2576502314322264,2.8014621674178075,0.28375927723589267,2023-01-20
,,0.25865857829984773,2.8020910998250925,0.2837505808283927,2023-01-21
,,0.2596669251674691,2.802720032232378,0.2837418844208927,2023-01-22
,,0.2606752720350905,2.803348964639663,0.28373318801339276,2023-01-23
,,0.26168361890271186,2.803977897046948,0.2837244916058928,2023-01-24
,,0.2626919657703332,2.804606829454233,0.28371579519839285,2023-01-25
,,0.26370031263795457,2.8052357618615185,0.28370709879089284,2023-01-26
,,0.2647086595055759,2.8058646942688035,0.2836984023833929,2023-01-27
,,0.2657170063731973,2.8064936266760885,0.28368970597589294,2023-01-28
,,0.2667253532408187,2.8071225590833735,0.283681009568393,2023-01-29
,,0.26773370010844005,2.807751491490659,0.283672313160893,2023-01-30
,,0.2687420469760614,2.808380423897944,0.283663616753393,2023-01-31
,,0.26975039384368277,2.809009356305229,0.28365492034589307,2023-02-01
,,0.2707587407113041,2.809638288712514,0.2836462239383931,2023-02-02
,,0.27176708757892554,2.8102672211197994,0.2836375275308931,2023-02-03
,,0.2727754344465469,2.8108961535270844,0.28362883112339315,2023-02-04
,,0.27378378131416825,2.8115250859343695,0.2836201347158932,2023-02-05
,,0.2747921281817896,2.8121540183416545,0.28361143830839325,2023-02-06
,,0.27580047504941096,2.81278295074894,0.28360274190089324,2023-02-07
,,0.2768088219170324,2.813411883156225,0.2835940454933933,2023-02-08
,,0.27781716878465373,2.81404081556351,0.28358534908589333,2023-02-09
,,0.2788255156522751,2.814669747970795,0.2835766526783934,2023-02-10
,,0.27983386251989645,2.8152986803780804,0.2835679562708934,2023-02-11
,,0.2808422093875178,2.8159276127853654,0.2835592598633934,2023-02-12
,,0.28185055625513916,2.8165565451926504,0.28355056345589347,2023-02-13
,,0.2828589031227606,2.817185477599936,0.28354186704839346,2023-02-14
,,0.28386724999038193,2.817814410007221,0.2835331706408935,2023-02-15
,,0.2848755968580033,2.818443342414506,0.28352447423339355,2023-02-16
,,0.28588394372562465,2.819072274821791,0.2835157778258936,2023-02-17
,,0.286892290593246,2.8197012072290764,0.2835070814183936,2023-02-18
,,0.28790063746086736,2.8203301396363614,0.28349838501089364,2023-02-19
,,0.28890898432848877,2.8209590720436464,0.2834896886033937,2023-02-20
,,0.28991733119611013,2.8215880044509314,0.28348099219589373,2023-02-21
,,0.2909256780637315,2.822216936858217,0.2834722957883937,2023-02-22
,,0.29193402493135284,2.822845869265502,0.28346359938089377,2023-02-23
,,0.2929423717989742,2.823474801672787,0.2834549029733938,2023-02-24
,,0.2939507186665956,2.824103734080072,0.28344620656589387,2023-02-25
,,0.29495906553421697,2.8247326664873573,0.28343751015839386,2023-02-26
,,0.2959674124018383,2.8253615988946423,0.2834288137508939,2023-02-27
,,0.2969757592694597,2.8259905313019273,0.28342011734339395,2023-02-28
,,0.29798410613708104,2.8266194637092124,0.283411420935894,2023-03-01
,,0.29899245300470245,2.827248396116498,0.283402724528394,2023-03-02
,,0.3000007998723238,2.827877328523783,0.28339402812089404,2023-03-03
,,0.30100914673994517,2.828506260931068,0.2833853317133941,2023-03-04
,,0.3020174936075665,2.8291351933383533,0.2833766353058941,2023-03-05
,,0.3030258404751879,2.8297641257456383,0.2833679388983941,2023-03-06
,,0.3040341873428093,2.8303930581529233,0.28335924249089417,2023-03-07
,,0.30504253421043065,2.8310219905602083,0.2833505460833942,2023-03-08
,,0.306050881078052,2.8316509229674938,0.2833418496758942,2023-03-09
,,0.30705922794567336,2.8322798553747788,0.28333315326839426,2023-03-10
,,0.3080675748132947,2.832908787782064,0.2833244568608943,2023-03-11
,,0.3090759216809161,2.833537720189349,0.28331576045339435,2023-03-12
,,0.31008426854853743,2.8341666525966343,0.28330706404589434,2023-03-13
,,0.31109261541615885,2.8347955850039193,0.2832983676383944,2023-03-14
,,0.3121009622837802,2.8354245174112043,0.28328967123089444,2023-03-15
,,0.31310930915140156,2.8360534498184893,0.2832809748233945,2023-03-16
,,0.3141176560190229,2.8366823822257747,0.2832722784158945,2023-03-17
,,0.3151260028866443,2.8373113146330597,0.2832635820083945,2023-03-18
,,0.3161343497542657,2.8379402470403448,0.28325488560089457,2023-03-19
,,0.31714269662188704,2.8385691794476298,0.2832461891933946,2023-03-20
,,0.3181510434895084,2.839198111854915,0.2832374927858946,2023-03-21
,,0.31915939035712976,2.8398270442622002,0.28322879637839465,2023-03-22
,,0.3201677372247511,2.8404559766694852,0.2832200999708947,2023-03-23
,,0.3211760840923725,2.8410849090767702,0.28321140356339475,2023-03-24
,,0.3221844309599939,2.8417138414840557,0.28320270715589474,2023-03-25
20230326T163839_20230326T164123_T15SYV,2023-03-26,0.32319277782761524,2.8423427738913407,0.2831940107483948,2023-03-26
,,0.31600339127419086,2.8380470396866357,0.2796274670037821,2023-03-27
