Date,Value,Phenologic
2023-04-10,0.15990364826070985,vos_start
2023-09-17,0.2118107218130253,vos_end
2023-06-24,0.8853662707853289,pos
2023-05-26,0.38985975075469403,bos_der
2023-08-20,0.43363144923680214,eos_der
2023-08-31,0.29787014219260105,bos_abs
2023-05-10,0.29818871758366466,eos_abs
,160.0,Days between vos_end and vos_start
,113.0,Days between bos_abs and eos_abs
,0.5874961285927278,NDVI difference between bos_abs and pos
,68.0,Days difference between bos_abs and pos
,143.0,Days difference between vos_start and bos_abs
,0.1379664939318912,NDVI difference between vos_start and bos_abs
,130.0,Days difference between vos_end and eos_abs
,0.5871775532016643,NDVI difference between eos_abs and pos
,45.0,Days difference between eos_abs and pos
,0.08637799577063937,NDVI difference between eos_abs and vos_end
,17.0,Count 85% percentiles days between bos_abs and eos_abs
