Date,Value,Phenologic
2023-05-25,0.18407902466449394,vos_start
2023-12-06,0.17665708845090017,vos_end
2023-07-29,0.890492632881847,pos
2023-06-28,0.5349304161714448,bos_der
2023-10-01,0.27227300139190647,eos_der
2023-06-15,0.3038985655452591,bos_abs
2023-06-14,0.2968503305660388,eos_abs
,195.0,Days between vos_end and vos_start
,1.0,Days between bos_abs and eos_abs
,0.5865940673365879,NDVI difference between bos_abs and pos
,-44.0,Days difference between bos_abs and pos
,21.0,Days difference between vos_start and bos_abs
,0.11981954088076519,NDVI difference between vos_start and bos_abs
,175.0,Days difference between vos_end and eos_abs
,0.5936423023158082,NDVI difference between eos_abs and pos
,45.0,Days difference between eos_abs and pos
,0.12019324211513865,NDVI difference between eos_abs and vos_end
,1.0,Count 85% percentiles days between bos_abs and eos_abs
