Date,Value,Phenologic
2023-04-30,0.15105762744682125,vos_start
2023-10-17,0.1633935454858653,vos_end
2023-07-29,0.7861147971737712,pos
2023-05-28,0.21926418418668064,bos_der
2023-09-08,0.6094837618421873,eos_der
2023-09-28,0.29584236871173175,bos_abs
2023-06-02,0.30393519635908983,eos_abs
,170.0,Days between vos_end and vos_start
,118.0,Days between bos_abs and eos_abs
,0.49027242846203944,NDVI difference between bos_abs and pos
,61.0,Days difference between bos_abs and pos
,151.0,Days difference between vos_start and bos_abs
,0.1447847412649105,NDVI difference between vos_start and bos_abs
,137.0,Days difference between vos_end and eos_abs
,0.48217960081468136,NDVI difference between eos_abs and pos
,57.0,Days difference between eos_abs and pos
,0.14054165087322454,NDVI difference between eos_abs and vos_end
,18.0,Count 85% percentiles days between bos_abs and eos_abs
