Date,Value,Phenologic
2023-05-30,0.2793736351536077,vos_start
2023-10-12,0.2150298715866234,vos_end
2023-07-29,0.846738037531961,pos
2023-06-28,0.5801198056571655,bos_der
2023-09-29,0.411120219294181,eos_der
2023-10-04,0.3030219079851831,bos_abs
2023-06-02,0.2971885188381178,eos_abs
,135.0,Days between vos_end and vos_start
,124.0,Days between bos_abs and eos_abs
,0.5437161295467778,NDVI difference between bos_abs and pos
,67.0,Days difference between bos_abs and pos
,127.0,Days difference between vos_start and bos_abs
,0.02364827283157539,NDVI difference between vos_start and bos_abs
,132.0,Days difference between vos_end and eos_abs
,0.5495495186938432,NDVI difference between eos_abs and pos
,57.0,Days difference between eos_abs and pos
,0.08215864725149441,NDVI difference between eos_abs and vos_end
,19.0,Count 85% percentiles days between bos_abs and eos_abs
