Date,Value,Phenologic
2023-07-29,0.15616283375761653,vos_start
2023-12-06,0.18882955804812074,vos_end
2023-09-07,0.6793109207197481,pos
2023-08-26,0.32845862063712383,bos_der
2023-09-18,0.6414833757602749,eos_der
2023-11-01,0.29795410892639573,bos_abs
2023-10-31,0.30068592085887114,eos_abs
,130.0,Days between vos_end and vos_start
,1.0,Days between bos_abs and eos_abs
,0.38135681179335235,NDVI difference between bos_abs and pos
,55.0,Days difference between bos_abs and pos
,95.0,Days difference between vos_start and bos_abs
,0.1417912751687792,NDVI difference between vos_start and bos_abs
,36.0,Days difference between vos_end and eos_abs
,0.37862499986087694,NDVI difference between eos_abs and pos
,-54.0,Days difference between eos_abs and pos
,0.1118563628107504,NDVI difference between eos_abs and vos_end
,1.0,Count 85% percentiles days between bos_abs and eos_abs
