id_image,date_image,ndvi_value,evi_value,savitzky_golay,timestamps
20230105T164659_20230105T164700_T15SYV,2023-01-05,0.2233475704150352,2.7964415496276556,0.20936382177874557,2023-01-05
,,0.21621619445653287,2.7894965077689635,0.21095546305124316,2023-01-06
,,0.20908481849803054,2.782551465910272,0.21254710432374074,2023-01-07
,,0.20195344253952824,2.77560642405158,0.2141387455962383,2023-01-08
,,0.1948220665810259,2.7686613821928883,0.21573038686873588,2023-01-09
20230110T164651_20230110T164811_T15SYV,2023-01-10,0.18769069062252358,2.761716340334196,0.21732202814123347,2023-01-10
,,0.19410568291343377,2.7675036398934787,0.21681244878072298,2023-01-11
,,0.20052067520434394,2.7732909394527607,0.21630286942021248,2023-01-12
,,0.20693566749525413,2.779078239012043,0.21579329005970196,2023-01-13
,,0.2133506597861643,2.7848655385713252,0.21528371069919147,2023-01-14
20230115T164629_20230115T164631_T15SYV,2023-01-15,0.2197656520770745,2.7906528381306077,0.21477413133868098,2023-01-15
,,0.22075174324271435,2.7872064147631184,0.21228248103608957,2023-01-16
,,0.22173783440835418,2.783759991395629,0.20979083073349816,2023-01-17
,,0.22272392557399404,2.7803135680281397,0.20729918043090678,2023-01-18
,,0.22371001673963387,2.7768671446606503,0.20480753012831537,2023-01-19
20230120T164611_20230120T164959_T15SYV,2023-01-20,0.22469610790527372,2.773420721293161,0.20231587982572397,2023-01-20
,,0.2217533085024249,2.806950694077075,0.20259746195156272,2023-01-21
,,0.21881050909957603,2.840480666860989,0.20287904407740148,2023-01-22
,,0.2158677096967272,2.874010639644903,0.20316062620324027,2023-01-23
,,0.21292491029387836,2.907540612428817,0.20344220832907903,2023-01-24
,,0.2099821108910295,2.941070585212731,0.20372379045491779,2023-01-25
,,0.20703931148818067,2.974600557996645,0.20400537258075654,2023-01-26
,,0.20409651208533183,3.008130530780559,0.2042869547065953,2023-01-27
,,0.20115371268248297,3.041660503564473,0.2045685368324341,2023-01-28
,,0.19821091327963414,3.075190476348387,0.20485011895827285,2023-01-29
,,0.19526811387678528,3.108720449132301,0.2051317010841116,2023-01-30
,,0.19232531447393644,3.142250421916215,0.20541328320995036,2023-01-31
,,0.1893825150710876,3.175780394700129,0.20569486533578912,2023-02-01
,,0.18643971566823875,3.209310367484043,0.2059764474616279,2023-02-02
,,0.18349691626538991,3.242840340267957,0.20625802958746667,2023-02-03
,,0.18055411686254108,3.276370313051871,0.20653961171330543,2023-02-04
,,0.17761131745969222,3.309900285835785,0.20682119383914419,2023-02-05
,,0.17466851805684339,3.343430258619699,0.20710277596498294,2023-02-06
,,0.17172571865399455,3.376960231403613,0.20738435809082173,2023-02-07
,,0.1687829192511457,3.410490204187527,0.2076659402166605,2023-02-08
20230209T164431_20230209T165046_T15SYV,2023-02-09,0.16584011984829686,3.444020176971441,0.20794752234249925,2023-02-09
,,0.16810274853112134,3.4301754667827735,0.20861331642820408,2023-02-10
,,0.17036537721394585,3.4163307565941055,0.20927911051390888,2023-02-11
,,0.17262800589677033,3.402486046405438,0.2099449045996137,2023-02-12
,,0.17489063457959483,3.38864133621677,0.21061069868531854,2023-02-13
,,0.1771532632624193,3.374796626028102,0.21127649277102334,2023-02-14
,,0.1794158919452438,3.3609519158394345,0.21194228685672817,2023-02-15
,,0.1816785206280683,3.347107205650767,0.212608080942433,2023-02-16
,,0.18394114931089278,3.333262495462099,0.2132738750281378,2023-02-17
,,0.1862037779937173,3.3194177852734312,0.21393966911384263,2023-02-18
,,0.18846640667654177,3.3055730750847636,0.21460546319954743,2023-02-19
,,0.19072903535936625,3.2917283648960955,0.21527125728525226,2023-02-20
,,0.19299166404219076,3.277883654707428,0.2159370513709571,2023-02-21
,,0.19525429272501524,3.2640389445187603,0.2166028454566619,2023-02-22
,,0.19751692140783975,3.2501942343300922,0.21726863954236672,2023-02-23
,,0.19977955009066423,3.2363495241414246,0.21793443362807155,2023-02-24
,,0.20204217877348873,3.222504813952757,0.21860022771377635,2023-02-25
,,0.20430480745631321,3.208660103764089,0.21926602179948118,2023-02-26
,,0.2065674361391377,3.1948153935754213,0.219931815885186,2023-02-27
,,0.2088300648219622,3.1809706833867537,0.2205976099708908,2023-02-28
,,0.21109269350478668,3.1671259731980856,0.22126340405659564,2023-03-01
,,0.21335532218761116,3.153281263009418,0.22192919814230047,2023-03-02
,,0.21561795087043567,3.1394365528207504,0.22259499222800527,2023-03-03
,,0.21788057955326015,3.1255918426320823,0.2232607863137101,2023-03-04
,,0.22014320823608466,3.1117471324434147,0.22392658039941493,2023-03-05
,,0.22240583691890914,3.097902422254747,0.22459237448511973,2023-03-06
,,0.22466846560173365,3.084057712066079,0.22525816857082456,2023-03-07
,,0.22693109428455813,3.0702130018774114,0.22592396265652936,2023-03-08
,,0.2291937229673826,3.056368291688744,0.2265897567422342,2023-03-09
,,0.23145635165020711,3.0425235815000757,0.22725555082793902,2023-03-10
