Date,Value,Phenologic
2023-05-20,0.23179436803039222,vos_start
2023-09-17,0.21913164880632333,vos_end
2023-07-24,0.7968768887395306,pos
2023-06-12,0.534710252695351,bos_der
2023-08-19,0.556366375600411,eos_der
2023-09-08,0.30227654976314433,bos_abs
2023-05-27,0.3001793810895928,eos_abs
,120.0,Days between vos_end and vos_start
,104.0,Days between bos_abs and eos_abs
,0.4946003389763862,NDVI difference between bos_abs and pos
,46.0,Days difference between bos_abs and pos
,111.0,Days difference between vos_start and bos_abs
,0.07048218173275211,NDVI difference between vos_start and bos_abs
,113.0,Days difference between vos_end and eos_abs
,0.49669750764993775,NDVI difference between eos_abs and pos
,58.0,Days difference between eos_abs and pos
,0.08104773228326947,NDVI difference between eos_abs and vos_end
,16.0,Count 85% percentiles days between bos_abs and eos_abs
