date,mean_precipitation,temperature_2m_max,surface_net_solar_radiation_sum,cumulative_precipitation
2023-01-01,0.06471872319480099,20.331948852539085,9554636.0,0.0
2023-01-02,13.05435895909568,20.314294433593773,1972952.0,0.0
2023-01-03,45.183080144227006,22.358087158203148,5017724.0,0.0
2023-01-04,0.001720861632747983,18.893914794921898,10242100.0,0.0
2023-01-05,0.0017106532936850272,11.94654235839846,10501812.0,0.0
2023-01-06,0.08977353559203038,12.325769042968773,9614568.0,0.0
2023-01-07,3.476739881989488,14.983270263671898,1371188.0,0.0
2023-01-08,0.42116641998291016,13.52527770996096,8376804.0,0.0
2023-01-09,0.0013053416410002683,12.361779785156273,9981766.0,0.0
2023-01-10,0.0004351138045421976,16.315942382812523,10184784.0,0.0
2023-01-11,0.12069940567016602,21.251687622070335,7376630.0,0.0
2023-01-12,6.965398788452148,18.55231628417971,4276104.0,0.0
2023-01-13,0.00686049457954141,6.979226684570335,6369022.0,0.0
2023-01-14,0.0,6.66285095214846,11138102.0,0.0
2023-01-15,0.0013049809126641776,12.866357421875023,10979378.0,0.0013049809126641776
2023-01-16,0.4728367957795854,15.947167968750023,1269460.0,0.47414177669224955
2023-01-17,1.6603797673155896,19.98163757324221,7434934.0,2.134521544007839
2023-01-18,7.490256428713593,20.02826843261721,3433504.0,9.624777972721432
2023-01-19,9.560388326576685,18.219201660156273,11418380.0,19.185166299298118
2023-01-20,0.001722275101201376,9.38385925292971,11417126.0,19.18688857439932
2023-01-21,0.0004351138045421976,9.895928955078148,8950304.0,19.18732368820386
2023-01-22,5.149364471435547,9.291482543945335,6339646.0,24.336688159639408
2023-01-23,1.4456927776222983,7.946832275390648,9063590.0,25.782380937261706
2023-01-24,2.9897719620635144,9.443048095703148,6202486.0,28.77215289932522
2023-01-25,14.102908968823158,6.708673095703148,5016842.0,42.87506186814838
2023-01-26,0.22559296547797203,5.989892578125023,8812854.0,43.10065483362635
2023-01-27,0.0066965817495656665,13.26191101074221,12264532.0,43.107351415375916
2023-01-28,0.9774267672923997,10.284463500976585,3395320.0,44.084778182668316
2023-01-29,14.345561088987324,14.21021423339846,2728928.0,58.43033927165564
2023-01-30,3.522217220904622,12.093225097656273,2198394.0,61.95255649256026
2023-01-31,15.745532564551468,1.3084960937500227,1945768.0,77.69808905711173
2023-02-01,3.49536232306491,0.37357482910158524,5379292.0,81.19345138017664
2023-02-02,6.199640035617904,2.4668518066406477,4094372.0,87.39309141579454
2023-02-03,0.00038743019104003906,3.4281402587890852,13101464.0,87.39347884598558
2023-02-04,0.0,8.366906738281273,9699322.0,87.39347884598558
2023-02-05,0.001267870288756967,15.435357666015648,12957372.0,87.39474671627434
2023-02-06,0.0004351138045421976,18.416848754882835,12306882.0,87.39518183007888
2023-02-07,0.006628036487654754,19.788491821289085,10379750.0,87.40180986656654
2023-02-08,6.348618865008149,19.498452758789085,2989892.0,93.75042873157469
2023-02-09,16.18885993946151,18.716287231445335,13739230.0,109.9392886710362
2023-02-10,0.0011056660582653421,12.005822753906273,9830822.0,109.94039433709446
2023-02-11,0.29038443801709946,9.530923461914085,11667362.0,110.23077877511156
2023-02-12,0.0,12.888345336914085,14607540.0,110.23077877511156
2023-02-13,0.0,17.191751098632835,14245196.0,110.23077877511156
2023-02-14,5.163368255466594,16.722375488281273,6497702.0,115.39414703057815
2023-02-15,3.10272559755731,22.129998779296898,9796982.0,118.49687262813546
2023-02-16,13.390691913627961,19.322106933593773,4458746.0,131.88756454176342
2023-02-17,0.018984079360961914,11.44556579589846,14986790.0,131.9065486211244
2023-02-18,0.0021583064722108247,11.181146240234398,15223302.0,131.9087069275966
2023-02-19,0.0017306896324953414,16.108865356445335,12978022.0,131.9104376172291
2023-02-20,0.0,21.467019653320335,10611506.0,131.9104376172291
2023-02-21,0.00257942849657411,19.717141723632835,10432426.0,131.91301704572567
2023-02-22,6.900453567425302,23.642861938476585,8673538.0,138.81347061315097
2023-02-23,4.276815056698524,22.034951782226585,10879848.0,143.0902856698495
2023-02-24,2.3319303988955653,16.902215576171898,1901968.0,145.42221606874506
2023-02-25,8.48728460005077,9.08948669433596,2953820.0,153.90950066879583
2023-02-26,1.4660537241866223,13.195153808593773,2188352.0,155.37555439298245
2023-02-27,0.40513873091185815,22.452676391601585,14448654.0,155.7806931238943
2023-02-28,0.0025817898290370067,23.131860351562523,16176344.0,155.78327491372335
2023-03-01,0.163936614967497,22.48365173339846,6179300.0,155.94721152869084
2023-03-02,25.193214416503906,20.467675781250023,4525988.0,181.14042594519475
2023-03-03,34.47346687306663,20.192651367187523,6151454.0,215.61389281826138
2023-03-04,0.9982764719893567,16.237695312500023,12281836.771240234,216.61216929025073
2023-03-05,0.0004351138045421976,21.164147949218773,16845470.328125,216.61260440405528
2023-03-06,0.0025725612999849545,23.668908691406273,14811146.90234375,216.61517696535526
2023-03-07,0.003627988974130858,20.832269287109398,16345265.6015625,216.6188049543294
2023-03-08,6.102207169703888,15.670159912109398,5585942.4921875,222.72101212403328
2023-03-09,19.01005269712641,16.284204101562523,6558132.65625,241.7310648211597
2023-03-10,2.381104230778419,15.01178894042971,16331500.87109375,244.1121690519381
2023-03-11,3.565538821078462,12.571496582031273,6495148.62109375,247.67770787301657
2023-03-12,17.748957872299798,12.697625732421898,11211000.25,265.42666574531637
2023-03-13,0.005517404758847988,11.41053161621096,18202600.8125,265.4321831500752
2023-03-14,0.000852346317969932,8.571328735351585,18713716.1875,265.4330354963932
2023-03-15,0.0012881691304755805,12.632669067382835,18615382.3125,265.43432366552366
2023-03-16,0.897103548044953,17.860131835937523,9109003.25,266.33142721356865
2023-03-17,13.631338131574466,15.977563476562523,17904357.0,279.9627653451431
2023-03-18,-9.191296612698352e-06,8.995355224609398,19128087.8125,279.9627561538465
2023-03-19,0.0012844800494349329,6.214196777343773,19125333.36328125,279.96404063389593
2023-03-20,0.001721326043480076,10.93494567871096,18961448.09375,279.9657619599394
2023-03-21,6.441799295561879,8.75653991699221,3373847.6953125,286.40756125550126
2023-03-22,17.555470629986303,22.234643554687523,5998028.0,303.96303188548757
2023-03-23,0.28998255720580346,23.871087646484398,6442250.0,304.25301444269337
2023-03-24,5.173450641450472,23.814309692382835,7818194.0,309.42646508414384
2023-03-25,10.474652086088554,21.353433227539085,17740402.0,319.9011171702324
2023-03-26,0.000852346317969932,24.374047851562523,19529552.0,319.90196951655037
2023-03-27,0.0,22.81257019042971,19714114.0,319.90196951655037
2023-03-28,0.6701946258544922,15.702127075195335,19084112.0,320.57216414240486
2023-03-29,0.000852346317969932,16.52131042480471,20348648.0,320.5730164887228
2023-03-30,0.0,20.91584167480471,15700228.0,320.5730164887228
2023-03-31,7.336258888244629,23.236550903320335,8004346.0,327.90927537696746
2023-04-01,2.3922279240977673,20.57300720214846,20471764.0,330.3015033010652
2023-04-02,0.0025710543063439673,21.856973266601585,20494522.0,330.30407435537154
2023-04-03,23.477126640216284,23.22907409667971,12588474.0,353.7812009955878
2023-04-04,0.42091310024261475,27.845727539062523,11463422.0,354.20211409583044
2023-04-05,7.296383380889893,26.26081237792971,7326988.0,361.49849747672033
2023-04-06,27.764248847859108,20.722756958007835,6028522.0,389.26274632457944
2023-04-07,0.04414523510831714,16.25623474121096,12930572.0,389.30689155968776
2023-04-08,0.09569344132387414,17.957620239257835,14299578.0,389.40258500101163
2023-04-09,0.1421868799980075,18.150048828125023,10135088.0,389.54477188100964
2023-04-10,0.029194354908668174,21.098321533203148,15357494.0,389.5739662359183
2023-04-11,0.003004073732881807,22.59778747558596,21591978.0,389.5769703096512
2023-04-12,-1.1921656550839543e-05,23.935510253906273,21672740.0,389.57695838799464
2023-04-13,0.2203136682510376,22.664483642578148,14148002.0,389.7972720562457
2023-04-14,0.09359717358847774,21.840997314453148,12396938.0,389.89086922983415
2023-04-15,1.0425099698068152,25.801080322265648,11841752.0,390.93337919964097
2023-04-16,8.049034181340176,23.61640319824221,21032498.0,398.98241338098114
2023-04-17,0.0017131263234659855,21.385522460937523,22698478.0,398.9841265073046
2023-04-18,0.0017224063526555256,24.549859619140648,21898888.0,398.98584891365726
2023-04-19,0.0025781586714401783,26.21875915527346,21576644.0,398.9884270723287
2023-04-20,0.0,25.954919433593773,19469654.0,398.9884270723287
2023-04-21,58.28595161437988,24.06208190917971,4661702.0,457.2743786867086
2023-04-22,0.028699636459350586,19.100152587890648,21583800.0,457.30307832316794
2023-04-23,0.3151744604110718,16.97559509277346,19193422.0,457.618252783579
2023-04-24,0.001704692635939864,17.038903808593773,22833334.0,457.61995747621495
