id_image,date_image,ndvi_value,evi_value,savitzky_golay,timestamps
20230105T164659_20230105T164700_T15SYV,2023-01-05,0.21655437518766105,2.7736459553192225,0.22623015700517543,2023-01-05
,,0.21243072540456834,2.767994179105,0.21816172213166043,2023-01-06
,,0.20830707562147563,2.7623424028907775,0.21009328725814544,2023-01-07
,,0.2041834258383829,2.7566906266765554,0.20202485238463047,2023-01-08
,,0.20005977605529018,2.751038850462333,0.19395641751111548,2023-01-09
20230110T164651_20230110T164811_T15SYV,2023-01-10,0.19593612627219748,2.7453870742481103,0.18588798263760048,2023-01-10
,,0.20198095801547256,2.752819843230462,0.18836039110753602,2023-01-11
,,0.20802578975874764,2.760252612212814,0.1908327995774716,2023-01-12
,,0.21407062150202272,2.767685381195166,0.19330520804740714,2023-01-13
,,0.22011545324529777,2.775118150177518,0.1957776165173427,2023-01-14
20230115T164629_20230115T164631_T15SYV,2023-01-15,0.22616028498857285,2.7825509191598696,0.19825002498727826,2023-01-15
,,0.22413912007443548,2.7777870227456125,0.21382842174628366,2023-01-16
,,0.2221179551602981,2.773023126331356,0.22940681850528907,2023-01-17
,,0.22009679024616072,2.7682592299170987,0.24498521526429445,2023-01-18
,,0.21807562533202332,2.763495333502842,0.26056361202329986,2023-01-19
20230120T164611_20230120T164959_T15SYV,2023-01-20,0.21605446041788595,2.758731437088585,0.27614200878230527,2023-01-20
,,0.2188854065907852,2.7600920743458848,0.2770878196634468,2023-01-21
,,0.22171635276368448,2.7614527116031846,0.27803363054458835,2023-01-22
,,0.22454729893658373,2.7628133488604845,0.2789794414257299,2023-01-23
,,0.22737824510948298,2.7641739861177843,0.27992525230687143,2023-01-24
,,0.23020919128238226,2.765534623375084,0.28087106318801297,2023-01-25
,,0.23304013745528152,2.766895260632384,0.28181687406915445,2023-01-26
,,0.23587108362818077,2.768255897889684,0.282762684950296,2023-01-27
,,0.23870202980108005,2.7696165351469837,0.28370849583143753,2023-01-28
,,0.2415329759739793,2.7709771724042835,0.2846543067125791,2023-01-29
,,0.24436392214687858,2.7723378096615834,0.2856001175937206,2023-01-30
,,0.24719486831977783,2.7736984469188832,0.28654592847486215,2023-01-31
,,0.2500258144926771,2.775059084176183,0.2874917393560037,2023-02-01
,,0.25285676066557633,2.776419721433483,0.28843755023714523,2023-02-02
,,0.2556877068384756,2.7777803586907828,0.2893833611182868,2023-02-03
,,0.2585186530113749,2.7791409959480826,0.2903291719994283,2023-02-04
,,0.26134959918427414,2.7805016332053825,0.29127498288056985,2023-02-05
,,0.2641805453571734,2.7818622704626823,0.29222079376171134,2023-02-06
,,0.26701149153007264,2.783222907719982,0.2931666046428529,2023-02-07
,,0.2698424377029719,2.784583544977282,0.2941124155239944,2023-02-08
,,0.27267338387587114,2.785944182234582,0.29505822640513596,2023-02-09
,,0.27550433004877045,2.7873048194918817,0.2960040372862775,2023-02-10
,,0.2783352762216697,2.7886654567491815,0.29694984816741904,2023-02-11
,,0.28116622239456895,2.7900260940064814,0.2978956590485606,2023-02-12
,,0.2839971685674682,2.7913867312637812,0.2988414699297021,2023-02-13
,,0.28682811474036746,2.792747368521081,0.29978728081084366,2023-02-14
,,0.28965906091326676,2.794108005778381,0.3007330916919852,2023-02-15
,,0.292490007086166,2.7954686430356808,0.3016789025731267,2023-02-16
,,0.29532095325906527,2.7968292802929806,0.3026247134542682,2023-02-17
,,0.2981518994319645,2.7981899175502805,0.30357052433540976,2023-02-18
,,0.30098284560486377,2.7995505548075803,0.3045163352165513,2023-02-19
,,0.303813791777763,2.80091119206488,0.30546214609769284,2023-02-20
,,0.30664473795066227,2.80227182932218,0.3064079569788344,2023-02-21
,,0.3094756841235616,2.8036324665794794,0.3073537678599759,2023-02-22
,,0.31230663029646083,2.8049931038367792,0.30829957874111746,2023-02-23
,,0.3151375764693601,2.806353741094079,0.309245389622259,2023-02-24
,,0.31796852264225933,2.807714378351379,0.31019120050340054,2023-02-25
,,0.3207994688151586,2.809075015608679,0.3111370113845421,2023-02-26
,,0.3236304149880579,2.8104356528659786,0.3120828222656836,2023-02-27
,,0.32646136116095714,2.8117962901232785,0.3130286331468251,2023-02-28
,,0.3292923073338564,2.8131569273805783,0.31397444402796665,2023-03-01
,,0.33212325350675564,2.814517564637878,0.3149202549091082,2023-03-02
,,0.3349541996796549,2.815878201895178,0.31586606579024973,2023-03-03
,,0.33778514585255415,2.817238839152478,0.31681187667139127,2023-03-04
,,0.3406160920254534,2.8185994764097777,0.3177576875525328,2023-03-05
,,0.34344703819835265,2.8199601136670776,0.31870349843367435,2023-03-06
,,0.34627798437125196,2.8213207509243774,0.3196493093148159,2023-03-07
,,0.3491089305441512,2.8226813881816772,0.32059512019595743,2023-03-08
,,0.35193987671705046,2.824042025438977,0.32154093107709897,2023-03-09
,,0.35477082288994977,2.825402662696277,0.32248674195824045,2023-03-10
,,0.357601769062849,2.826763299953577,0.323432552839382,2023-03-11
,,0.36043271523574827,2.8281239372108766,0.32437836372052353,2023-03-12
,,0.3632636614086475,2.8294845744681765,0.3253241746016651,2023-03-13
,,0.36609460758154677,2.8308452117254763,0.3262699854828066,2023-03-14
,,0.368925553754446,2.832205848982776,0.32721579636394815,2023-03-15
,,0.3717564999273453,2.833566486240076,0.3281616072450897,2023-03-16
