Date,Value,Phenologic
2023-05-25,0.10532296890429857,vos_start
2023-09-27,0.12771805436137834,vos_end
2023-06-29,0.8702098401311116,pos
2023-06-10,0.4085403949914042,bos_der
2023-08-24,0.6410894570468532,eos_der
2023-06-01,0.30573313220416143,bos_abs
2023-05-31,0.2979562419477349,eos_abs
,125.0,Days between vos_end and vos_start
,1.0,Days between bos_abs and eos_abs
,0.5644767079269501,NDVI difference between bos_abs and pos
,-28.0,Days difference between bos_abs and pos
,7.0,Days difference between vos_start and bos_abs
,0.20041016329986286,NDVI difference between vos_start and bos_abs
,119.0,Days difference between vos_end and eos_abs
,0.5722535981833767,NDVI difference between eos_abs and pos
,29.0,Days difference between eos_abs and pos
,0.17023818758635656,NDVI difference between eos_abs and vos_end
,1.0,Count 85% percentiles days between bos_abs and eos_abs
