Date,Value,Phenologic
2023-05-15,0.22490649704108473,vos_start
2023-11-26,0.16627965911601136,vos_end
2023-06-29,0.9359866889629539,pos
2023-05-27,0.4083119652734233,bos_der
2023-11-12,0.2932343634569001,eos_der
2023-11-12,0.2932343634569001,bos_abs
2023-05-24,0.2969007062063752,eos_abs
,195.0,Days between vos_end and vos_start
,172.0,Days between bos_abs and eos_abs
,0.6427523255060538,NDVI difference between bos_abs and pos
,136.0,Days difference between bos_abs and pos
,181.0,Days difference between vos_start and bos_abs
,0.0683278664158154,NDVI difference between vos_start and bos_abs
,186.0,Days difference between vos_end and eos_abs
,0.6390859827565787,NDVI difference between eos_abs and pos
,36.0,Days difference between eos_abs and pos
,0.13062104709036385,NDVI difference between eos_abs and vos_end
,26.0,Count 85% percentiles days between bos_abs and eos_abs
